,CID,SMILES,f_avg_pIC50,hbd,hba,mv,pow,ECFP,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1360,ALP-POS-02c6a514-34,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cnc3ccccn23)cc1,4.426267059,1,5,538.623,6.1109,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1350>,14.00668651,-1.080559072,14.00668651,0.093530506,0.258525244,538.623,507.375,538.2380191,204,0,0.294526666,-0.459182345,0.459182345,0.294526666,1.025,1.825,2.525,19.14214967,9.867879663,2.362796368,-2.307276601,2.323108431,-2.446314823,6.082151697,-0.122076482,1.567017199,1618.261766,28.27744564,22.67351827,22.67351827,19.21936526,13.13957112,13.13957112,10.63471839,10.63471839,6.796524042,6.796524042,4.682034783,4.682034783,-4.72,1268234320,26.86997391,11.17810957,5.659117819,231.8175779,14.13463415,11.46439806,11.80208825,5.907179729,5.907179729,0,14.4889841,9.374393569,0,0,51.10304694,71.49365162,18.42898625,18.15393456,18.39664035,23.14892295,0,14.70146173,0,38.64886452,11.44466614,125.9179213,0,0,10.21669833,10.07780132,0,0,27.74378899,16.63034928,5.817220841,54.18866801,101.936773,0,5.647177221,0,79.85,17.85620029,13.97948942,0,23.53721514,23.44931311,11.12690298,23.29580686,34.86300645,48.66141305,31.07197872,4.417150937,20.95854144,0,33.91338194,2.962730379,3.441881273,-1.097994318,21.54603342,5.271052532,6.58770666,0,0.21875,40,1,7,0,0,0,2,3,5,5,1,8,8,0,0,0,5,6.1109,151.7062,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1361,ALP-POS-02c6a514-40,COc1ccccc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,4.002176919,1,4,539.651,6.2738,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB13C0>,14.262689,-1.02860329,14.262689,0.090220108,0.272033943,539.651,505.379,539.2584202,206,0,0.262554116,-0.4959241,0.4959241,0.262554116,0.975,1.725,2.375,19.14214949,9.867297019,2.344737902,-2.320483794,2.331539216,-2.443436572,6.111046124,-0.121987794,1.758273754,1450.015245,28.70009537,23.22630467,23.22630467,19.18489041,13.17997189,13.17997189,10.53215547,10.53215547,6.676317452,6.676317452,4.531303394,4.531303394,-4.52,718952921.9,28.48708417,12.55640314,6.723278804,234.3835755,10.05365156,17.6085735,0,5.907179729,5.907179729,0,19.47296262,4.390415048,0,0,63.23578108,65.42728455,30.18928132,12.67324903,18.71635237,17.50174573,0,10.30076712,0,38.64886452,18.55446368,125.3938529,0,5.749511833,14.95356129,10.07780132,5.749511833,0,30.45289193,16.63034928,5.817220841,53.86139558,97.3228261,0,0,0,71.53,11.94902056,13.97948942,0,23.68414745,28.98462271,11.12690298,24.14244141,54.85825662,30.33183534,31.07197872,4.736862954,19.15612604,0,33.87106996,2.955701294,3.196497096,-0.701621492,23.35205925,3.638656748,6.60859329,1.50625115,0.242424242,40,1,6,0,0,0,3,1,4,4,1,7,9,0,0,0,4,6.2738,155.0372,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1362,ALP-POS-02c6a514-44,Cc1ccncc1C(C(=O)NCCc1cccc(F)c1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,6.950992556,1,4,513.613,6.16662,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1430>,13.84162797,-1.019170184,13.84162797,0.081341933,0.305907273,513.613,481.357,513.2427701,196,0,0.294473582,-0.459182354,0.459182354,0.294473582,1.052631579,1.815789474,2.447368421,19.14214892,9.867226139,2.353176085,-2.31747331,2.327699551,-2.444774826,6.083375098,-0.122004816,1.732298073,1392.654241,27.2858818,22.07160414,22.07160414,18.14688561,12.55208406,12.55208406,10.25507774,10.25507774,6.4448956,6.4448956,4.303803784,4.303803784,-4.26,318933500,26.79317153,11.4208176,6.16667077,222.0643596,9.733939541,11.85906167,5.760247419,5.907179729,5.907179729,0,19.47296262,4.390415048,0,0,45.03667987,77.91447325,30.18928132,6.263162996,18.39664035,17.50174573,0,10.30076712,0,45.57260172,11.44466614,119.2181621,0,0,10.21669833,10.07780132,0,0,23.34309439,16.63034928,12.74095804,59.621643,89.80403883,0,0,0,75.44,11.94902056,13.97948942,0,29.44439486,17.67165939,16.69035448,23.29580686,36.65915542,37.25557254,31.07197872,4.417150937,19.06653891,0,33.37128223,2.948787872,3.736552838,-1.041701398,17.89489578,5.123822323,8.48315478,0,0.258064516,38,1,6,0,0,0,2,2,4,4,1,7,8,0,0,0,4,6.16662,145.4882,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1363,ALP-POS-02c6a514-45,CC(C)(C)c1ccc(N(C(=O)c2cn3ccccc3n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.739835869,1,5,549.65,5.9129,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB14A0>,14.25677064,-1.033325512,14.25677064,0.091264347,0.260923016,549.65,517.394,549.2540035,208,0,0.279013214,-0.353657809,0.353657809,0.279013214,1,1.804878049,2.487804878,19.1421496,9.867552145,2.345291614,-2.311634458,2.316452521,-2.443765823,6.089739325,-0.121986823,1.541401879,1625.952542,28.98455242,23.28983384,23.28983384,19.7025285,13.50481763,13.50481763,10.92412218,10.92412218,6.922041774,6.922041774,4.741323843,4.741323843,-4.85,1841553621,27.70689514,11.71648248,6.324619899,238.2428966,9.71748321,23.20016689,0,5.907179729,5.907179729,0,19.47296262,9.374393569,0,0,57.16941401,65.42728455,42.58296846,0,13.97948942,23.14892295,0,19.68544025,0,38.64886452,11.44466614,131.8516495,0,0,10.21669833,10.07780132,0,0,32.72776751,16.63034928,5.817220841,53.99187208,103.6501462,0,5.647177221,0,79.6,11.94902056,13.97948942,0,29.37807544,23.31883661,11.12690298,17.03264387,41.19032653,54.72778012,36.05595724,0,15.44919945,0,38.43468935,2.959323743,3.694236476,-1.136342215,21.94478361,7.123686297,6.613756624,0,0.212121212,41,1,7,0,0,0,2,3,5,5,1,8,8,0,0,0,5,5.9129,157.2352,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1364,ALP-POS-02c6a514-46,CC(C)(C)c1ccc(N(C(=O)c2ncc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,5.276911626,2,4,499.59,4.9883,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1510>,13.73032789,-1.014540554,13.73032789,0.077957159,0.357448363,499.59,469.35,499.2383534,190,0,0.294566742,-0.353657802,0.353657802,0.294566742,1.054054054,1.837837838,2.459459459,19.14214846,9.867632899,2.343630188,-2.310291328,2.311672644,-2.445542969,6.077842893,-0.12198715,1.694128153,1332.991859,26.41563832,21.11056944,21.11056944,17.73620201,12.09406334,12.09406334,9.769653578,9.769653578,6.03973369,6.03973369,4.076535167,4.076535167,-4.33,221547596.2,25.75366502,11.15831692,6.272233905,215.3338966,10.30076712,11.85906167,5.824404498,5.907179729,5.907179729,0,19.47296262,9.374393569,0,0,51.10304694,53.29455042,42.58296846,0,13.97948942,17.50174573,0,20.26872417,0,38.64886452,11.44466614,113.7830248,0,0,10.21669833,10.07780132,0,0,33.31105143,16.63034928,5.817220841,54.12234859,85.45104497,0,0,0,90.98,11.94902056,13.97948942,0,29.50855194,17.67165939,11.12690298,23.22948744,42.85599899,24.26546827,41.03993577,0,13.57423619,0,40.01418472,2.921565649,2.873643042,-1.056310523,16.31576222,6.676756468,6.596828898,0,0.24137931,37,2,7,0,0,0,2,2,4,4,2,8,8,0,0,0,4,4.9883,140.6309,0,0,0,0,0,3,1,0,0,0,2,2,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1365,ALP-POS-02c6a514-48,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2n[nH]c3ccccc23)cc1,4.002176919,2,4,538.623,6.3395,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1580>,13.99390873,-1.123383146,13.99390873,0.094722175,0.241227181,538.623,507.375,538.2380191,204,0,0.294528269,-0.459182345,0.459182345,0.294528269,1,1.775,2.475,19.14214964,9.867710942,2.369207565,-2.301850515,2.337594454,-2.444257379,6.090936929,-0.122036658,1.567017199,1618.261766,28.27744564,22.6489544,22.6489544,19.21936526,13.14956654,13.14956654,10.67724572,10.67724572,6.829570316,6.829570316,4.700559122,4.700559122,-4.72,1268234320,26.86997391,11.17810957,5.659117819,231.558696,9.733939541,11.51114884,11.80208825,5.907179729,5.907179729,0,19.58766591,4.390415048,5.098681808,0,63.23578108,65.42728455,17.6183669,11.77986371,18.39664035,28.40467067,0,15.51415222,0,38.64886452,11.44466614,119.5906012,0,0,10.21669833,10.07780132,0,0,28.55647948,16.63034928,5.817220841,54.18866801,95.60945289,0,10.90292493,0,91.23,17.85620029,13.97948942,0,23.53721514,17.80213589,22.02982792,23.29580686,24.26546827,48.53093655,36.28536382,4.417150937,19.15630787,0,29.38664818,11.15802707,3.403496499,-1.143287635,23.37369577,1.843323332,6.571788918,0,0.21875,40,2,7,0,0,0,3,2,5,4,2,8,8,0,0,0,5,6.3395,152.6079,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,ALP-POS-02c6a514-49,CC(C)(C)c1ccc(N(C(=O)c2nccs2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,6.096747851,1,5,516.642,5.7217,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB15F0>,13.77199456,-0.987873887,13.77199456,0.069726706,0.324977089,516.642,487.41,516.1995254,190,0,0.287758158,-0.353657805,0.353657805,0.287758158,1.054054054,1.837837838,2.459459459,32.13348192,9.867683477,2.343675802,-2.31034733,2.318484139,-2.442392576,7.112888969,-0.121985529,1.694128153,1336.601499,26.41563832,21.01881773,21.83531431,17.73620201,11.99521461,12.87486743,9.669129004,10.56369512,5.95420827,6.715297225,4.012314656,4.583811671,-3.91,221547596.2,26.16148772,11.43147962,6.455033624,219.7650995,5.316788604,11.85906167,5.007623697,5.907179729,5.907179729,0,19.47296262,9.374393569,0,11.33678588,51.10304694,53.29455042,41.76618766,0,13.97948942,28.83853161,0,15.28474565,0,38.64886452,11.44466614,112.1494632,0,0,10.21669833,10.07780132,0,11.33678588,28.32707291,16.63034928,5.817220841,53.30556778,84.63426417,0,0,0,75.19,6.041840829,13.97948942,0,34.59895087,17.67165939,11.12690298,28.36942975,42.16969469,30.33183534,36.05595724,0,13.57818096,1.217058902,37.34276694,4.942626925,2.944142013,-1.071448472,16.45029261,5.219134561,6.627245564,0,0.24137931,37,1,6,0,0,0,2,2,4,5,1,8,8,0,0,0,4,5.7217,144.1572,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1367,ALP-POS-02c6a514-50,CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,6.254386351,1,5,500.574,5.2532,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1660>,13.70157789,-1.036207221,13.70157789,0.070693505,0.356887782,500.574,471.342,500.222369,190,0,0.28073461,-0.450911081,0.450911081,0.28073461,1.081081081,1.864864865,2.486486486,19.14214876,9.86755768,2.343843725,-2.310502207,2.313887198,-2.443563573,6.085096307,-0.121987154,1.694128153,1333.846612,26.41563832,21.01881773,21.01881773,17.73620201,11.98213453,11.98213453,9.705554907,9.705554907,5.990373345,5.990373345,4.021767744,4.021767744,-4.33,221547596.2,25.75366502,11.15831692,6.272233905,214.9190655,9.733939541,18.12222467,12.08756749,5.907179729,5.907179729,0,19.47296262,9.374393569,0,0,51.10304694,53.29455042,30.18928132,0,18.39664035,17.50174573,0,15.28474565,0,38.64886452,11.44466614,113.9156636,0,0,10.21669833,10.07780132,0,0,28.32707291,16.63034928,5.817220841,53.99187208,90.13131126,0,0,0,88.33,17.85620029,13.97948942,0,23.47089571,17.67165939,11.12690298,29.68944636,36.65915542,24.26546827,36.05595724,4.417150937,18.62234647,0,36.96878687,2.908332231,2.879016651,-1.228992012,16.1875757,6.015667957,6.563932796,0,0.24137931,37,1,7,0,0,0,2,2,4,5,1,8,8,0,0,0,4,5.2532,138.5462,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1368,ALP-POS-02c6a514-51,CC(C)(C)c1ccc(N(C(=O)C2CCCN2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.002176919,2,4,502.634,4.7034,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB16D0>,13.90111493,-0.905929443,13.90111493,0.044230307,0.468230386,502.634,467.354,502.2744046,194,0,0.247408243,-0.353657991,0.353657991,0.247408243,1.135135135,1.918918919,2.540540541,19.14214845,9.867283696,2.368802468,-2.333508411,2.315834613,-2.498389585,6.03418129,-0.126915716,1.665626415,1202.255952,26.41563832,21.70732592,21.70732592,17.73620201,12.82940114,12.82940114,10.51389553,10.51389553,6.715977721,6.715977721,4.663400316,4.663400316,-3.58,221547596.2,26.48210991,11.64746298,6.600151942,217.8517935,10.63357721,11.85906167,0,11.81435946,0,0,19.47296262,4.390415048,0,0,51.10304694,72.68095007,30.18928132,6.041840829,13.97948942,17.50174573,0,15.61755573,0,57.5323486,17.98942254,95.56493314,0,0,15.53348694,10.07780132,0,0,35.92969162,21.42488646,5.817220841,56.34505015,73.05735783,0,0,0,74.33,6.041840829,13.97948942,0,29.0884116,24.2164158,30.51330264,12.13273414,29.42633101,36.39820241,36.38876733,0,13.59052879,0,33.46574975,6.260465008,3.161354757,-0.761673884,16.50532678,5.371576388,7.490005753,0,0.366666667,37,2,6,0,1,1,2,1,3,4,2,7,8,0,1,1,4,4.7034,143.7444,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1369,ALP-POS-02c6a514-52,CC(C)(C)c1ccc(N(C(=O)c2ccn[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,5.749739316,2,4,499.59,4.9883,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1740>,13.75282789,-1.002318332,13.75282789,0.07561148,0.357448363,499.59,469.35,499.2383534,190,0,0.276790405,-0.353657809,0.353657809,0.276790405,1.027027027,1.810810811,2.432432432,19.14214847,9.867542449,2.339467409,-2.312709175,2.313168685,-2.443785537,6.086371764,-0.121986633,1.694128153,1332.991859,26.41563832,21.11056944,21.11056944,17.73620201,12.09406334,12.09406334,9.802187746,9.802187746,6.070081958,6.070081958,4.084971302,4.084971302,-4.33,221547596.2,25.75366502,11.15831692,6.272233905,215.3023502,5.316788604,17.55298967,0,5.907179729,5.907179729,0,24.57164443,4.390415048,5.098681808,0,51.10304694,59.36091749,36.38612489,0,13.97948942,17.50174573,0,20.49813074,0,38.64886452,11.44466614,113.5220718,0,0,10.21669833,10.07780132,0,0,33.540458,16.63034928,5.817220841,53.99187208,85.32056847,0,0,0,90.98,11.94902056,13.97948942,0,29.37807544,17.67165939,11.12690298,23.22948744,42.72552249,24.26546827,41.26934234,0,13.57505131,0,33.07915575,9.557208951,3.151844476,-1.111662684,17.93528537,5.12446866,6.60531483,0,0.24137931,37,2,7,0,0,0,2,2,4,4,2,8,8,0,0,0,4,4.9883,140.6309,0,0,0,0,0,3,1,0,0,0,2,2,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1370,ALP-POS-02c6a514-53,CN(C)C(=O)CNC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,4.961354524,1,5,462.55,3.5646,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB17B0>,13.61043127,-1.081713908,13.61043127,0.082294225,0.579220285,462.55,432.31,462.2267054,178,0,0.29447342,-0.459182354,0.459182354,0.29447342,1.029411765,1.735294118,2.264705882,16.34144915,9.867577753,2.347663227,-2.310234669,2.315743327,-2.459986729,6.084796619,-0.130828322,2.085798676,1117.867127,24.88010441,20.10994396,20.10994396,16.09124272,10.94722609,10.94722609,9.144195248,9.144195248,5.381608224,5.381608224,3.397508581,3.397508581,-3.94,34328414.29,24.69750944,10.33158844,5.696034295,199.1280279,14.63384927,6.041840829,5.760247419,11.81435946,5.907179729,0,24.2674998,0,0,0,38.9703128,41.3102773,37.73986887,12.8079194,18.80076249,23.40892546,0,15.20067686,0,32.2280429,25.5400101,84.07493709,0,0,10.21669833,5.687386275,0,0,48.24552781,15.00406484,0,48.49474001,71.60493762,0,0,0,95.75,17.85620029,14.38361155,0,23.62717402,11.25083777,5.563451492,22.25982603,44.55765581,24.26546827,31.07197872,4.417150937,5.37185339,0,46.06111619,2.665967577,2.010346358,-1.178577843,12.98235654,4.525613257,6.095846471,3.215478064,0.307692308,34,1,8,0,0,0,1,2,3,5,1,8,7,0,0,0,3,3.5646,129.3412,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,ALP-POS-02c6a514-55,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCN2CCOCC2)c2cccnc2)cc1,5.660003712,1,6,490.604,3.8086,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1820>,13.73825009,-0.929188975,13.73825009,0.04762012,0.516748627,490.604,456.332,490.2580056,190,0,0.294473418,-0.459182354,0.459182354,0.294473418,1.083333333,1.833333333,2.444444444,16.47756109,9.867578298,2.345661683,-2.316485428,2.316051387,-2.464067072,6.082332596,-0.122126208,1.665115209,1118.616185,25.54539483,21.14547787,21.14547787,17.34235516,12.29754813,12.29754813,9.88326604,9.88326604,6.299928217,6.299928217,4.238652414,4.238652414,-3.49,159086092.1,25.59837702,11.49682925,6.191065914,211.8041041,14.47080249,6.041840829,5.760247419,5.907179729,5.907179729,0,24.37287235,0,0,0,38.9703128,41.3102773,49.82355053,19.47692692,18.74308826,17.50174573,0,15.20067686,0,32.2280429,44.29269928,84.07493709,0,0,10.21669833,5.687386275,0,0,61.09103726,14.94639061,0,48.49474001,71.60493762,0,0,0,87.91,11.94902056,9.589074368,0,17.08241762,37.55411451,18.6529643,11.16307273,30.59278835,30.33183534,35.97188845,9.154013891,10.85061518,0,35.39701422,3.040883488,2.292469606,-0.526241255,13.66626775,4.723676907,10.63864743,0,0.392857143,36,1,8,0,1,1,1,2,3,6,1,8,8,0,1,1,4,3.8086,137.9062,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1372,ALP-POS-02c6a514-56,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)Nc2ccccc2)c2cccnc2)cc1,4.950449421,1,4,453.542,5.9989,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1890>,13.69167497,-0.979636243,13.69167497,0.053753968,0.388539864,453.542,426.326,453.2052417,172,0,0.294473633,-0.459182354,0.459182354,0.294473633,0.911764706,1.647058824,2.235294118,16.34140627,9.867566787,2.346775609,-2.309847791,2.322657543,-2.41252799,6.103071728,-0.117076653,1.820833937,1229.823069,24.13118127,19.43412664,19.43412664,16.34235516,11.07864477,11.07864477,8.993501527,8.993501527,5.510287799,5.510287799,3.712096162,3.712096162,-4.19,59297668.43,22.9845514,9.747825557,5.066838129,198.8039978,9.733939541,6.041840829,5.760247419,0,11.81435946,0,19.47296262,0,0,0,57.16941401,53.44301144,29.33191118,6.263162996,14.00622531,23.18913201,0,4.983978521,0,32.2280429,10.21669833,114.4067724,0,0,10.21669833,11.37477255,0,0,16.79833798,10.20952765,0,48.49474001,101.936773,0,0,0,75.44,11.94902056,9.589074368,0,17.08241762,16.93822404,5.563451492,11.16307273,48.79188955,42.46456948,31.07197872,4.417150937,5.421255821,0,33.01343357,2.935319429,2.854005991,-0.64733631,22.62821681,4.671517881,6.373586815,0,0.178571429,34,1,6,0,0,0,2,2,4,4,1,6,6,0,0,0,4,5.9989,132.7092,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
